id,companyName,title,seniority_score,area,location
4378956382,C6 Bank,Product Owner Sênior | Cash PJ/PF & Digital Services,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4349602615,C6 Bank,Gerente de Relacionamento Digital Pleno | Mesa VIP - Médias Empresas | Pessoa Jurídica,2,data,"São Paulo, São Paulo, Brazil (On-site)"
4406415737,C6 Bank,Auxiliar Administrativo | BackOffice Jurídico | Vaga Afirmativa para Pessoas com Deficiência,1,backend,"São Paulo, São Paulo, Brazil (Hybrid)"
4400403416,C6 Bank,Gerente de Vendas Cash Management Júnior | GVS,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4399549530,C6 Bank,Gerente de Negócios Sênior | Atacado - Corporate | Maringá - Paraná,1,backend,"Maringá, Paraná, Brazil (On-site)"
4381279168,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Goiânia - Goiás,1,backend,"Goiânia, Goiás, Brazil (On-site)"
4392763591,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Joinville - Santa Catarina,1,backend,"Joinville, Santa Catarina, Brazil (On-site)"
4373775184,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Porto Alegre - Rio Grande do Sul,1,backend,Greater Porto Alegre (On-site)
4405572247,C6 Bank,Graphene Partner Pleno | Segmento Private | São Paulo,2,backend,"São Paulo, São Paulo, Brazil (On-site)"
4405172636,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Ribeirão Preto - São Paulo,1,backend,"Ribeirão Preto, São Paulo, Brazil (On-site)"
4395732472,C6 Bank,Gerente de Negócios | Seguros,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4364550188,C6 Bank,Analista de Parcerias Sênior | Pessoa Física,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4405179569,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Florianópolis - Santa Catarina,1,backend,"Florianópolis, Santa Catarina, Brazil (On-site)"
4380206125,C6 Bank,Gerente de Negócios Veículos | Praia Grande - São Paulo,1,backend,"Santos, São Paulo, Brazil (On-site)"
4406643369,C6 Bank,Gerente de Negócios Veículos | Grande ABC - São Paulo,1,backend,"Santo André, São Paulo, Brazil (On-site)"
4399348105,C6 Bank,Gerente de Negócios Sênior | Atacado - Corporate | Ribeirão Preto - São Paulo,1,backend,"Ribeirão Preto, São Paulo, Brazil (On-site)"
4405184566,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Itajaí - Santa Catarina,1,backend,"Itajaí, Santa Catarina, Brazil (On-site)"
4350248246,C6 Bank,Gerente de Relacionamento | Televendas e Gestão de Parceiros | Conexão C6 - Gestão,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4344772998,C6 Bank,Gerente de Relacionamento Digital Júnior | Mesa VIP - Médias Empresas | Pessoa Jurídica,1,data,"São Paulo, São Paulo, Brazil (On-site)"
4406082876,C6 Bank,Gerente de Negócios Veículos | São José do Rio Preto - São Paulo,1,backend,"São José do Rio Preto, São Paulo, Brazil (On-site)"
4379899382,C6 Bank,Gerente de Negócios Veículos | Curitiba - Paraná,1,backend,"Curitiba, Paraná, Brazil (On-site)"
4397598069,C6 Bank,Gerente de Negócios Veículos | Campinas - São Paulo,1,backend,"Campinas, São Paulo, Brazil (On-site)"
4405186481,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | São José dos Campos - São Paulo,1,backend,"São José dos Campos, São Paulo, Brazil (On-site)"
4405183518,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Cuiabá - Mato Grosso,1,backend,"Cuiabá, Mato Grosso, Brazil (On-site)"
4406098424,C6 Bank,Massoterapeuta | Benefícios | Vaga Afirmativa para Pessoas com Deficiência,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4392666807,C6 Bank,"Gerente de Negócios Veículos | Grande Vitória (Vitória, Vila Velha ou Serra) - Espírito Santo",1,backend,"Vitória, Espírito Santo, Brazil (On-site)"
4406700471,C6 Bank,Auxiliar Administrativo | Logística | Vaga Afirmativa para Pessoas com Deficiência,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4373788081,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Rio de Janeiro - Rio de Janeiro,1,backend,"Rio de Janeiro, Rio de Janeiro, Brazil (On-site)"
4358058096,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Campinas - São Paulo,1,backend,"Campinas, São Paulo, Brazil (On-site)"
4406706405,C6 Bank,Operador de Atendimento | Atendimento VIP | Vaga Afirmativa para Pessoas com Deficiência,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4406004377,C6 Bank,Pessoa Coordenadora Comercial | Mesa VIP - Médias Empresas | Pessoa Jurídica,1,data,"São Paulo, São Paulo, Brazil (On-site)"
4373787104,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Belo Horizonte - Minas Gerais,1,backend,"Belo Horizonte, Minas Gerais, Brazil (On-site)"
4381518848,C6 Bank,Gerente de Vendas Cash Management Sênior | GVS,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4381277197,C6 Bank,Gerente de Negócios Sênior | Atacado - Corporate | Belo Horizonte - Minas Gerais,1,backend,"Belo Horizonte, Minas Gerais, Brazil (On-site)"
4359537219,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Curitiba - Paraná,1,backend,"Curitiba, Paraná, Brazil (On-site)"
4359527275,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Jundiaí - São Paulo,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4405568401,C6 Bank,Gerente de Negócios Veículos | Carapicuíba - São Paulo,1,backend,"São Paulo, São Paulo, Brazil (On-site)"
4392774268,C6 Bank,Gerente de Relacionamento | C6 Empresas - Pessoa Jurídica | Brasília - Distrito Federal,1,backend,"Brasília, Federal District, Brazil (On-site)"
4359830364,C6 Bank,Gerente de Relacionamento Digital Sênior | Mesa VIP - Médias Empresas | Pessoa Jurídica,1,data,"São Paulo, São Paulo, Brazil (On-site)"
