id,empresa,titulo,area,senioridade,modelo_trabalho,cidade,estado,pais,data_publicacao,n_candidatos,emprego_tipo,seniority_li,job_function_li,industries,easy_apply,tem_salario,link,apply_url,n_funcionarios_empresa
4408075564,Itaú Unibanco,ANALISTA OPER ATACADO JR,negocios,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-29,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4408075564,https://carreiras.itau.com.br/vaga/sao-paulo/analista-oper-atacado-jr/35299/94495520720,112785
4400585662,Itaú Unibanco,Executivo Meios de Pagamento - Teresina/PI,negocios,nao_classificado,presencial,Teresina,Piauí,BR,2026-04-10,200,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4400585662,https://carreiras.itau.com.br/vaga/teresina/executivo-meios-de-pagamento-teresina-pi/35299/93798223216,112785
4393988802,Itaú Unibanco,ANALISTA OPER ATACADO JR,negocios,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4393988802,https://carreiras.itau.com.br/vaga/sao-paulo/analista-oper-atacado-jr/35299/93433785232,112785
4402070791,Itaú Unibanco,ANALISTA DE SERVICOS DE MERCADO DE CAPITAIS,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-15,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4402070791,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-servicos-de-mercado-de-capitais/35299/93964392608,112785
4405290867,Itaú Unibanco,OPERADOR DE PROCESSAMENTO E SERVICOS,operacoes,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Management and Manufacturing,Banking,False,False,https://www.linkedin.com/jobs/view/4405290867,https://carreiras.itau.com.br/vaga/sao-paulo/operador-de-processamento-e-servicos/35299/94258228016,112785
4398304757,Itaú Unibanco,Analista de CRM - Sênior,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-28,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4398304757,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-crm-senior/35299/93658124704,112785
4402066896,Itaú Unibanco,Especialista de Investimentos I - Íon,corporativo,especialista,presencial,Brasília,Federal District,BR,2026-04-15,196,Full-time,Not Applicable,Finance and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4402066896,https://carreiras.itau.com.br/vaga/brasilia/especialista-de-investimentos-i-ion/35299/93964409552,112785
4404503998,Itaú Unibanco,Estágio em Pesquisa Aplicada,corporativo,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Education and Training,Banking,False,False,https://www.linkedin.com/jobs/view/4404503998,https://carreiras.itau.com.br/vaga/sao-paulo/estagio-em-pesquisa-aplicada/35299/94191605984,112785
4403254636,Itaú Unibanco,Gerente de Growth - Open Finance (São Paulo - SP),corporativo,diretor,presencial,São Paulo,Brazil,BR,2026-04-23,200,Full-time,Director,"Finance, Product Management, and Strategy/Planning",Banking,False,False,https://www.linkedin.com/jobs/view/4403254636,https://vemproitau.gupy.io/jobs/11143412,112785
4387470252,Itaú Unibanco,Analista de Produtos Digitais SR (Shared) – WhatsApp,dados,senior,presencial,São Paulo,São Paulo,BR,2026-04-30,200,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4387470252,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-produtos-digitais-sr-shared-whatsapp/35299/92924505568,112785
4403495508,Itaú Unibanco,Executivo Meios de Pagamento - M98 - São José do Rio Preto/SP,negocios,nao_classificado,presencial,Rio Preto,Minas Gerais,BR,2026-04-17,25,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4403495508,https://carreiras.itau.com.br/vaga/rio-preto/executivo-meios-de-pagamento-m98-sao-jose-do-rio-preto-sp/35299/94069844336,112785
4402640923,Itaú Unibanco,Agente de Negócios Business - Angra dos Reis/RJ,operacoes,nao_classificado,presencial,Angra dos Reis,Rio de Janeiro,BR,2026-04-16,126,Full-time,Not Applicable,Management and Manufacturing,Banking,False,False,https://www.linkedin.com/jobs/view/4402640923,https://carreiras.itau.com.br/vaga/angra-dos-reis/agente-de-negocios-business-angra-dos-reis-rj/35299/94002541056,112785
4401385897,Itaú Unibanco,Faça sua Carreira de Visual Design no Itaú 🚀🧡,tecnologia,nao_classificado,hibrido,São Paulo,São Paulo,BR,2026-04-13,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4401385897,https://vemproitau.gupy.io/job/eyJqb2JJZCI6MTEwOTY5NzIsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4406481910,Itaú Unibanco,Analista Sênior de Planejamento Comercial - Banco para Clientes de Menor Renda (São Paulo - SP),negocios,senior,presencial,São Paulo,Brazil,BR,2026-04-30,53,Full-time,Mid-Senior level,Strategy/Planning and Project Management,Banking,False,False,https://www.linkedin.com/jobs/view/4406481910,https://vemproitau.gupy.io/jobs/11172808,112785
4394304102,Itaú Unibanco,ANALISTA OPER ATACADO JR,negocios,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4394304102,https://carreiras.itau.com.br/vaga/sao-paulo/analista-oper-atacado-jr/35299/93433782816,112785
4407553300,Itaú Unibanco,GTE CONTAS ITC,tecnologia,nao_classificado,presencial,Joinville,Santa Catarina,BR,2026-04-28,31,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4407553300,https://carreiras.itau.com.br/vaga/joinville/gte-contas-itc/35299/94457858096,112785
4392978310,Itaú Unibanco,Analista de Evidências em Políticas Educacionais (Dados),tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-21,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4392978310,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-evidencias-em-politicas-educacionais-dados/35299/93385353344,112785
4399849475,Itaú Unibanco,Analista de Operações Pleno (Vaga Exclusiva PCD),operacoes,pleno,presencial,São Paulo,São Paulo,BR,2026-04-30,189,Full-time,Not Applicable,Management and Manufacturing,Banking,False,False,https://www.linkedin.com/jobs/view/4399849475,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-operacoes-pleno-vaga-exclusiva-pcd/35299/93741620688,112785
4406498122,Itaú Unibanco,Especialista de Planejamento Comercial - Banco para Clientes de Menor Renda (São Paulo - SP),negocios,senior,presencial,São Paulo,Brazil,BR,2026-04-30,41,Full-time,Mid-Senior level,Strategy/Planning and Project Management,Banking,False,False,https://www.linkedin.com/jobs/view/4406498122,https://vemproitau.gupy.io/jobs/11149314,112785
4404353690,Itaú Unibanco,Executivo Meios de Pagamento - Congonhas/MG,negocios,nao_classificado,presencial,Belo Horizonte,Minas Gerais,BR,2026-04-20,70,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4404353690,https://carreiras.itau.com.br/vaga/belo-horizonte/executivo-meios-de-pagamento-congonhas-mg/35299/94182883440,112785
4309632614,Itaú Unibanco,ESTÁGIO CORPORATIVO ATACADO | ITAÚ UNIBANCO,negocios,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-12,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4309632614,https://carreiras.itau.com.br/vaga/sao-paulo/estagio-corporativo-atacado-itau-unibanco/35299/86807635872,112785
4407563250,Itaú Unibanco,Gerente de Negócios Pro Smart - Sumaré/SP,negocios,gerente,presencial,Sumaré,São Paulo,BR,2026-04-28,60,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4407563250,https://carreiras.itau.com.br/vaga/sumare/gerente-de-negocios-pro-smart-sumare-sp/35299/94457877776,112785
4075025070,Itaú Unibanco,Vem ser Ituber! – Oportunidades para pessoas com deficiência [Todo o Brasil] 🚀,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-12,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4075025070,https://carreiras.itau.com.br/vaga/sao-paulo/vem-ser-ituber-oportunidades-para-pessoas-com-deficiencia-todo-o-brasil/35299/33052783584,112785
4409049022,Itaú Unibanco,JOVEM APRENDIZ 6H,operacoes,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-30,200,Full-time,Not Applicable,Management and Manufacturing,Banking,False,False,https://www.linkedin.com/jobs/view/4409049022,https://carreiras.itau.com.br/vaga/sao-paulo/jovem-aprendiz-6h/35299/94539690480,112785
4399496461,Itaú Unibanco,Analista de Dados | Produtos Digitais Shared - Sênior,dados,senior,presencial,São Paulo,São Paulo,BR,2026-04-30,200,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4399496461,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-dados-produtos-digitais-shared-senior/35299/93735177696,112785
4398402472,Itaú Unibanco,Salesforce Sênior - Afirmativa para Mulheres,tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-07,143,Full-time,Mid-Senior level,Information Technology,Banking,True,False,https://www.linkedin.com/jobs/view/4398402472,,112785
4405823518,Itaú Unibanco,Especialista em Consórcio,tecnologia,especialista,presencial,São Paulo,São Paulo,BR,2026-04-23,170,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4405823518,https://carreiras.itau.com.br/vaga/sao-paulo/especialista-em-consorcio/35299/94290468768,112785
4393967063,Itaú Unibanco,Consultor de Negócios de Ativos - Curitiba/PR,tecnologia,nao_classificado,presencial,Curitiba,Paraná,BR,2026-04-22,86,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4393967063,https://vemproitau.gupy.io/job/eyJqb2JJZCI6MTA3NzQzNTYsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4385522239,Itaú Unibanco,"Analista de Monitoramento, Avaliação e Dados Pleno",corporativo,pleno,presencial,São Paulo,São Paulo,BR,2026-04-25,200,Full-time,Not Applicable,Finance and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4385522239,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-monitoramento-avaliacao-e-dados-pleno/35299/92733271072,112785
4387220126,Itaú Unibanco,EXECUTIVO MEIOS PAGAMENTO I - CHAPECÓ/SC,negocios,nao_classificado,presencial,Chapecó,Santa Catarina,BR,2026-04-30,167,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4387220126,https://carreiras.itau.com.br/vaga/chapeco/executivo-meios-pagamento-i-chapeco-sc/35299/92894488096,112785
4405470565,Itaú Unibanco,"Gerente de Negócios Consórcios - IBBA, Agro e Private",negocios,gerente,hibrido,São Paulo,São Paulo,BR,2026-04-23,142,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4405470565,https://carreiras.itau.com.br/vaga/sao-paulo/gerente-de-negocios-consorcios-ibba-agro-e-private/35299/94266508800,112785
4404509801,Itaú Unibanco,ANALISTA DE OPERACOES JR,operacoes,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Management and Manufacturing,Banking,False,False,https://www.linkedin.com/jobs/view/4404509801,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-operacoes-jr/35299/94191608496,112785
4405814712,Itaú Unibanco,Analista de Produtos Digitais Shared Sênior,dados,senior,presencial,São Paulo,São Paulo,BR,2026-04-23,104,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4405814712,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-produtos-digitais-shared-senior/35299/94297838896,112785
4385524214,Itaú Unibanco,ANALISTA EM ADVOCACY PLENO (Educação e Cultura),corporativo,pleno,presencial,São Paulo,São Paulo,BR,2026-04-25,200,Full-time,Not Applicable,Legal,Banking,False,False,https://www.linkedin.com/jobs/view/4385524214,https://carreiras.itau.com.br/vaga/sao-paulo/analista-em-advocacy-pleno-educacao-e-cultura/35299/92726612784,112785
4397186221,Itaú Unibanco,ANALISTA DE PRODUTOS SR | SEGUROS,dados,senior,presencial,São Paulo,São Paulo,BR,2026-04-24,200,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4397186221,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-produtos-sr-seguros/35299/93493586720,112785
4393241494,Itaú Unibanco,Analista Sênior - Planejamento Estratégico & Governança (Atendimento Itaú),negocios,senior,presencial,São Paulo,São Paulo,BR,2026-04-21,200,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4393241494,https://carreiras.itau.com.br/vaga/sao-paulo/analista-senior-planejamento-estrategico-and-governanca-atendimento-itau/35299/93394272688,112785
4403575084,Itaú Unibanco,OPERADOR PROCESSADOR SERVICOS,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-18,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4403575084,https://carreiras.itau.com.br/vaga/sao-paulo/operador-processador-servicos/35299/94078367920,112785
4404934156,Itaú Unibanco,"Analista de Monitoramento, Avaliação e Dados Pleno",tecnologia,pleno,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4404934156,https://fundacaoitau.gupy.io/job/eyJqb2JJZCI6MTA5NzA0OTksInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4354603615,Itaú Unibanco,Gerente de Relacionamento - Itaú Personnalité | Vagas em todo Brasil,negocios,gerente,presencial,São Paulo,São Paulo,BR,2026-04-24,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4354603615,https://carreiras.itau.com.br/vaga/sao-paulo/gerente-de-relacionamento-itau-personnalite-vagas-em-todo-brasil/35299/90272588272,112785
4402068864,Itaú Unibanco,Desenvolvimento Dynamics Pleno,tecnologia,pleno,presencial,São Paulo,São Paulo,BR,2026-04-15,39,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4402068864,https://carreiras.itau.com.br/vaga/sao-paulo/desenvolvimento-dynamics-pleno/35299/93964403648,112785
4409039666,Itaú Unibanco,Analista de Planejamento Pleno (Vaga Exclusiva PCD),negocios,pleno,presencial,São Paulo,São Paulo,BR,2026-04-30,25,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4409039666,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-planejamento-pleno-vaga-exclusiva-pcd/35299/94555655072,112785
4402063991,Itaú Unibanco,Desenvolvimento Dynamics Sênior,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-15,42,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4402063991,https://carreiras.itau.com.br/vaga/sao-paulo/desenvolvimento-dynamics-senior/35299/93964403552,112785
4409029850,Itaú Unibanco,Analista de Politica de Crédito Sênior,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-30,47,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4409029850,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-politica-de-credito-senior/35299/94562516832,112785
4399859898,Itaú Unibanco,Analista de Operações  Pleno (Vaga Exclusiva PCD),tecnologia,pleno,hibrido,São Paulo,São Paulo,BR,2026-04-30,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4399859898,https://vemproitau.gupy.io/job/eyJqb2JJZCI6MTEwNTE4MDUsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4402547274,Itaú Unibanco,Executivo de Meios de Pagamento - Santa Bárbara d'Oeste/SP,negocios,nao_classificado,presencial,Campinas,São Paulo,BR,2026-04-15,89,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4402547274,https://carreiras.itau.com.br/vaga/campinas/executivo-de-meios-de-pagamento-santa-barbara-d-oeste-sp/35299/93987095472,112785
4408066672,Itaú Unibanco,Consultor Negócios Cash II - Piracicaba/SP,negocios,senior,presencial,Campinas,São Paulo,BR,2026-04-29,25,Full-time,Not Applicable,"Consulting, Information Technology, and Sales",Banking,False,False,https://www.linkedin.com/jobs/view/4408066672,https://carreiras.itau.com.br/vaga/campinas/consultor-negocios-cash-ii-piracicaba-sp/35299/94495520624,112785
4399413836,Itaú Unibanco,Arquitetura de Soluções Sênior - ENGAJAMENTO E RENTABILIZAÇÃO DE CLIENTE PJ | Vaga Afirmativa para Mulheres,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-30,34,Full-time,Not Applicable,"Design, Art/Creative, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4399413836,https://carreiras.itau.com.br/vaga/sao-paulo/arquitetura-de-solucoes-senior-engajamento-e-rentabilizacao-de-cliente-pj-vaga-afirmativa-para-mulh/35299/93719877648,112785
4409029856,Itaú Unibanco,Engenharia de Software Java Sr - Prevenção a Fraudes,tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-30,25,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4409029856,https://carreiras.itau.com.br/vaga/sao-paulo/engenharia-de-software-java-sr-prevencao-a-fraudes/35299/94539791232,112785
4397134887,Itaú Unibanco,ANALISTA DE PRODUTOS SR | SEGUROS,negocios,senior,presencial,São Paulo,Brazil,BR,2026-04-02,200,Full-time,Mid-Senior level,Product Management,"Claims Adjusting, Actuarial Services",False,False,https://www.linkedin.com/jobs/view/4397134887,https://vemproitau.gupy.io/jobs/11018309,112785
4404349805,Itaú Unibanco,Executivo Meios de Pagamento - Oliveira/MG,negocios,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-20,25,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4404349805,https://carreiras.itau.com.br/vaga/sao-paulo/executivo-meios-de-pagamento-oliveira-mg/35299/94182883184,112785
4394925073,Itaú Unibanco,Analista de Planejamento Pleno (Exclusiva para pessoas com deficiência),negocios,pleno,presencial,São Paulo,São Paulo,BR,2026-04-23,83,Full-time,Not Applicable,Business Development and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4394925073,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-planejamento-pleno-exclusiva-para-pessoas-com-deficiencia/35299/93455725184,112785
4408586640,Itaú Unibanco,Arquitetura de Soluções SR,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-30,34,Full-time,Not Applicable,"Design, Art/Creative, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4408586640,https://carreiras.itau.com.br/vaga/sao-paulo/arquitetura-de-solucoes-sr/35299/94533433264,112785
4404345777,Itaú Unibanco,Engenharia de software front-end Pleno,tecnologia,pleno,presencial,São Paulo,São Paulo,BR,2026-04-20,200,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4404345777,https://carreiras.itau.com.br/vaga/sao-paulo/engenharia-de-software-front-end-pleno/35299/94182883568,112785
4409029853,Itaú Unibanco,ANL ENGENHARIA DEVOPS SR - PREVENÇÃO A FRAUDES,corporativo,senior,hibrido,São Paulo,São Paulo,BR,2026-04-30,25,Full-time,Not Applicable,Finance and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4409029853,https://carreiras.itau.com.br/vaga/sao-paulo/anl-engenharia-devops-sr-prevencao-a-fraudes/35299/94539790992,112785
4398497574,Itaú Unibanco,Arquitetura de Soluções Sênior- Afirmativa para Mulheres,tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-08,78,Full-time,Mid-Senior level,Information Technology,"Banking, Investment Banking, and IT Services and IT Consulting",True,False,https://www.linkedin.com/jobs/view/4398497574,,112785
4405479321,Itaú Unibanco,Desafio Quant AI Itaú Asset 2026,dados,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-23,48,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4405479321,https://carreiras.itau.com.br/vaga/sao-paulo/desafio-quant-ai-itau-asset-2026/35299/94266520768,112785
4399427229,Itaú Unibanco,Analista Operacional de Seguros Jr. (Regularização de Sinistros Vida e Prestamista) (Temporária 9 meses),negocios,junior,presencial,São Paulo,São Paulo,BR,2026-04-30,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4399427229,https://carreiras.itau.com.br/vaga/sao-paulo/analista-operacional-de-seguros-jr-regularizacao-de-sinistros-vida-e-prestamista-temporaria-9-meses/35299/93719882192,112785
4211051061,Itaú Unibanco,Product Designer Sênior | Afirmativa para Pessoas Pretas e Pardas,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-17,200,Full-time,Not Applicable,"Design, Art/Creative, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4211051061,https://carreiras.itau.com.br/vaga/sao-paulo/product-designer-senior-afirmativa-para-pessoas-pretas-e-pardas/35299/80082452528,112785
4399793087,Itaú Unibanco,Especialista em investimentos I - íon,negocios,senior,hibrido,Brasília,Federal District,BR,2026-04-14,200,Full-time,Mid-Senior level,Consulting,Banking,False,False,https://www.linkedin.com/jobs/view/4399793087,https://vemproitau.gupy.io/jobs/11125884,112785
4377197403,Itaú Unibanco,CONS COML COR SEG VAREJO I,negocios,nao_classificado,remoto,Brazil,,BR,2026-04-30,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4377197403,https://carreiras.itau.com.br/vaga/rio-de-janeiro/cons-coml-cor-seg-varejo-i/35299/92083267776,112785
4408529471,Itaú Unibanco,Coordenador Pricing - Engajamento e Rentabilização Cliente PJ,tecnologia,coordenador,presencial,São Paulo,São Paulo,BR,2026-04-29,75,Full-time,Not Applicable,"Design, Art/Creative, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4408529471,https://carreiras.itau.com.br/vaga/sao-paulo/coordenador-pricing-engajamento-e-rentabilizacao-cliente-pj/35299/94518008624,112785
4405577711,Itaú Unibanco,Consultor Negócios Cash II - Piracicaba/SP,corporativo,senior,presencial,Piracicaba,São Paulo,BR,2026-04-28,105,Full-time,Mid-Senior level,Finance and General Business,Financial Services,False,False,https://www.linkedin.com/jobs/view/4405577711,https://vemproitau.gupy.io/jobs/11167948?jobBoardSource=gupy_public_page,112785
4401391854,Itaú Unibanco,Faça sua Carreira de Content Design no Itaú 🚀🧡,tecnologia,nao_classificado,hibrido,São Paulo,São Paulo,BR,2026-04-13,200,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4401391854,https://vemproitau.gupy.io/job/eyJqb2JJZCI6MTEwOTcwMTEsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4405807921,Itaú Unibanco,Analista de Engenharia de TI SR,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-23,40,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4405807921,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-engenharia-de-ti-sr/35299/94297840432,112785
4400272067,Itaú Unibanco,ANL ENGENHARIA TI PL - PREVENÇÃO A FRAUDES,corporativo,pleno,hibrido,São Paulo,São Paulo,BR,2026-04-30,107,Full-time,Not Applicable,Finance and Sales,Banking,False,False,https://www.linkedin.com/jobs/view/4400272067,https://carreiras.itau.com.br/vaga/sao-paulo/anl-engenharia-ti-pl-prevencao-a-fraudes/35299/93764792672,112785
4405821569,Itaú Unibanco,Analista de Engenharia de TI SR,tecnologia,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-23,37,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4405821569,https://carreiras.itau.com.br/vaga/sao-paulo/analista-de-engenharia-de-ti-sr/35299/94297840416,112785
4403243956,Itaú Unibanco,Analista de Governança de Dados Sênior,tecnologia,senior,hibrido,São Paulo,Brazil,BR,2026-04-23,194,Full-time,Mid-Senior level,Engineering,Banking,True,False,https://www.linkedin.com/jobs/view/4403243956,,112785
4404537623,Itaú Unibanco,Engenharia de Software Sênior - Java & AWS,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-22,38,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4404537623,https://carreiras.itau.com.br/vaga/sao-paulo/engenharia-de-software-senior-java-and-aws/35299/94191608688,112785
4385782450,Itaú Unibanco,Carreira em Analytics - Exclusiva para Pessoas com Deficiência,dados,nao_classificado,presencial,São Paulo,São Paulo,BR,2026-04-11,172,Full-time,Not Applicable,"Research, Analyst, and Information Technology",Banking,False,False,https://www.linkedin.com/jobs/view/4385782450,https://carreiras.itau.com.br/vaga/sao-paulo/carreira-em-analytics-exclusiva-para-pessoas-com-deficiencia/35299/93011339520,112785
4405810733,Itaú Unibanco,Engenharia de Software Backend Java Sr | Prevenção a Fraudes,tecnologia,senior,hibrido,São Paulo,São Paulo,BR,2026-04-23,49,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4405810733,https://carreiras.itau.com.br/vaga/sao-paulo/engenharia-de-software-backend-java-sr-prevencao-a-fraudes/35299/94297840048,112785
4386580527,Itaú Unibanco,Desenvolvimento Back-end Sênior Kotlin - PLATAFORMAS E JORNADAS DE DAILY BANKING,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-29,45,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4386580527,https://carreiras.itau.com.br/vaga/sao-paulo/desenvolvimento-back-end-senior-kotlin-plataformas-e-jornadas-de-daily-banking/35299/92855624240,112785
4409075285,Itaú Unibanco,Analista de  Planejamento Pleno (Vaga Exclusiva PCD),tecnologia,pleno,hibrido,São Paulo,São Paulo,BR,2026-04-30,25,Full-time,Not Applicable,Other,Banking,False,False,https://www.linkedin.com/jobs/view/4409075285,https://vemproitau.gupy.io/job/eyJqb2JJZCI6MTExODg0NjMsInNvdXJjZSI6ImxpbmtlZGluIn0=?jobBoardSource=linkedin,112785
4405465649,Itaú Unibanco,Engenharia de Software Sênior - Java & AWS - Open Finance,tecnologia,senior,presencial,São Paulo,São Paulo,BR,2026-04-23,34,Full-time,Not Applicable,Engineering and Information Technology,Banking,False,False,https://www.linkedin.com/jobs/view/4405465649,https://carreiras.itau.com.br/vaga/sao-paulo/engenharia-de-software-senior-java-and-aws-open-finance/35299/94266527792,112785
4394923149,Itaú Unibanco,Analista Operacional de Seguros Jr. (Implantação PME) (Temporária 9 meses) (CÓPIA),negocios,junior,presencial,São Paulo,São Paulo,BR,2026-04-22,200,Full-time,Not Applicable,Sales and Business Development,Banking,False,False,https://www.linkedin.com/jobs/view/4394923149,https://carreiras.itau.com.br/vaga/sao-paulo/analista-operacional-de-seguros-jr-implantacao-pme-temporaria-9-meses-copia/35299/93462422512,112785
